date,temperature,relative_humidity,dew_point,apparent_temperature,precipitation,rain,surface_pressure,name,address,available_bike_stands,available_bikes,bike_stands
2024-03-11T14:00,8.9,80.0,5.6,5.9,1.1,1.1,972.7,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,8,14,22
2024-03-11T14:00,8.9,80.0,5.6,5.9,1.1,1.1,972.7,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,8,14,22
2024-03-11T14:00,8.9,80.0,5.6,5.9,1.1,1.1,972.7,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,8,14,22
2024-03-11T14:00,8.9,80.0,5.6,5.9,1.1,1.1,972.7,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,8,14,22
2024-03-11T14:00,8.9,80.0,5.6,5.9,1.1,1.1,972.7,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,8,14,22
2024-03-11T14:00,8.9,80.0,5.6,5.9,1.1,1.1,972.7,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,8,14,22
2024-03-11T14:00,8.9,80.0,5.6,5.9,1.1,1.1,972.7,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,8,14,22
